i,env.env.aviary.elapsed_time,agent,act,rewards,termination,truncation,info,model,num_agents,posx,posy,posz,all_start_pos,agent_start_pos,obs
219,10.041666666666666,player_2,[ 0.59133756  0.14936228 -1.1804198   0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",False,True,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-2.119915966346581,0.5357660726479467,0.477313150645171,"[[-1.77682478  0.35830874  1.05907358]
 [ 1.15002621 -0.05941597  0.87596741]
 [ 0.0377692  -0.30404928  1.74416499]]",[ 0.0377692  -0.30404928  1.74416499],"[-0.06848604 -0.29158343  0.6597116   0.00254323 -0.00493779 -1.10596242
 -0.05977434  0.0084085  -0.67031187 -2.11991597  0.53576607  0.47731315
 -0.16649121  0.07958685  1.23582971  1.          0.64447839  0.63809675
  0.63844022  0.64186784  0.34309118 -0.17745734  0.58176043]"
220,0.2,player_2,[-0.04148909 -0.16492869 -2.20049357  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-0.7297841908545167,-1.6699896435186372,0.009135466709874633,"[[-0.72983619 -1.66998345  0.17536723]
 [ 1.51475142 -1.68105154  1.3407174 ]
 [ 1.78379945  1.10122641  0.45977059]]",[1.78379945 1.10122641 0.45977059],"[-1.51470929e-01  3.95135373e-02  2.12080380e-03  7.26435062e-03
 -1.89556428e-03  2.34891460e-01  4.63596369e-04  1.63311231e-03
  1.78296126e-02 -7.29784191e-01 -1.66998964e+00  9.13546671e-03
 -1.17622398e-01  3.17547023e-01  2.20890474e+00  0.00000000e+00
  4.94904844e-02  6.46971855e-02  1.05296620e-01  1.27901900e-01
 -5.20026601e-05  6.19745735e-06  1.66231764e-01]"
221,0.65,player_2,[-0.39286885 -0.39370102 -0.64363992  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,1.8803171060199064,0.5292069765065984,0.7058866155574527,"[[ 1.88815528  0.54700527  0.67414215]
 [-1.06106291 -1.50137817  1.83829028]
 [-1.38458627 -0.16214856  0.89166311]]",[-1.38458627 -0.16214856  0.89166311],"[-0.85004876 -0.02696526 -1.96460029 -0.00840753 -0.00483015 -0.78196056
  0.02622406 -0.07583241  0.81625796  1.88031711  0.52920698  0.70588662
  0.06281732 -0.19661118 -0.26354101  0.          0.20635085  0.25017427
  0.25975789  0.19775914  0.00783818  0.0177983  -0.03174447]"
222,0.5166666666666667,player_2,[-0.14836413 -0.08157925  0.38940403  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,1.1899594921703212,0.23257097183158174,1.5458647224407993,"[[ 1.19020675  0.24669782  1.56556765]
 [ 0.80861016  0.47663153  0.14620533]
 [ 0.89556074 -1.97552991  1.10362512]]",[ 0.89556074 -1.97552991  1.10362512],"[ 1.28055384e+00  2.81035054e+00 -1.95936369e+00  2.81460039e-02
 -1.65468869e-02 -4.02907436e-01 -1.17200053e-03 -3.34273087e-02
  9.58849456e-01  1.18995949e+00  2.32570972e-01  1.54586472e+00
 -2.18174011e-01  9.57956076e-01 -4.71310288e-01  0.00000000e+00
  3.86361022e-01  2.38190478e-01  2.42310958e-01  3.34070427e-01
  2.47259142e-04  1.41268449e-02  1.97029309e-02]"
223,0.43333333333333335,player_2,[ 0.03307181 -0.03257303 -0.70714605  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-0.8736038229606504,-1.1378946518226505,1.5635274144402072,"[[-0.87370139 -1.12392747  1.63355823]
 [ 1.28328396  1.19413968  1.29143007]
 [ 0.29957016 -1.33907678  0.77035282]]",[ 0.29957016 -1.33907678  0.77035282],"[-2.12080696e-01 -1.57786687e-01 -8.53932252e-01  1.73992511e-02
  1.49266436e-03 -5.70225232e-01  1.70451121e-02 -6.19746203e-02
 -1.76721693e-01 -8.73603823e-01 -1.13789465e+00  1.56352741e+00
 -1.17777564e-01  2.77675688e-02 -4.37461019e-01  0.00000000e+00
  5.14145210e-02  7.16998219e-02  1.47009061e-01  1.55986481e-01
 -9.75697177e-05  1.39671825e-02  7.00308115e-02]"
224,0.7916666666666666,player_2,[ 0.7944411   0.63484168 -0.18166557  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-0.5103704059446735,-0.6734234419719001,0.007530572807288371,"[[-0.50147095 -0.67124726  0.11766311]
 [ 0.46447027  1.47901075  1.80660758]
 [-0.35793111  1.22650161  0.93873228]]",[-0.35793111  1.22650161  0.93873228],"[ 1.24685255e-01  2.12956449e-02  1.51561551e-03 -5.97534018e-03
 -9.91925596e-04 -4.32152281e-01  2.67112381e-04 -1.53633500e-03
  5.13239478e-02 -5.10370406e-01 -6.73423442e-01  7.53057281e-03
 -3.98577780e-01 -1.82707742e-01  1.14490640e+00  3.81132126e-01
  3.76685726e-01  3.89923672e-01  3.74442947e-01  3.72018409e-01
  8.89945856e-03  2.17618434e-03  1.10132539e-01]"
225,1.2416666666666667,player_2,[-0.07218228 -0.07356414 -0.61473399  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,0.0734650554398744,1.024139488902226,0.3608696555499155,"[[ 0.10771363  1.05143287  0.17214836]
 [-1.37604243 -0.88231437  1.9918383 ]
 [ 0.73169324 -0.59930285  1.7414538 ]]",[ 0.73169324 -0.59930285  1.7414538 ],"[ 0.34544628 -0.6636476  -0.0297319  -0.00338145  0.02242353 -1.15099061
  0.00862803 -0.06141554  0.69824429  0.07346506  1.02413949  0.36086966
  0.25638291  0.1003177   0.7140016   0.          0.05005444  0.09341778
  0.16485112  0.20888584  0.03424858  0.02729338 -0.1887213 ]"
226,0.9083333333333333,player_2,[-0.04176649  0.1016276   1.73781955  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,0.7422626074801534,1.9029272802866308,1.3056591070658232,"[[ 0.77586625  1.92447593  1.31410001]
 [-1.44222813 -0.95835991  1.18013293]
 [-1.46712006 -1.28350155  0.0909998 ]]",[-1.46712006 -1.28350155  0.0909998 ],"[-0.05573554  0.13487849 -0.87117893  0.00670925 -0.0043455  -1.10114093
 -0.00763253 -0.09323521  0.26521275  0.74226261  1.90292728  1.30565911
 -0.12891734  0.0251362  -0.09488978  0.          0.07332243  0.06702049
  0.13255686  0.14185976  0.03360364  0.02154865  0.0084409 ]"
227,0.11666666666666667,player_2,[0.15082616 0.20477027 1.33554876 0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-0.27223900092898146,-0.25001424856975357,1.7475296471348085,"[[-0.27224642 -0.24993995  1.80353968]
 [ 0.54319235 -1.39499703  1.17432983]
 [ 1.60398673 -0.33497066  0.06328303]]",[ 1.60398673 -0.33497066  0.06328303],"[ 3.07657812e-01 -4.17009567e-01  1.42275428e+00  2.19098260e-02
 -6.95492519e-04 -1.22251642e-01  5.55348325e-04 -2.20877202e-02
 -6.84012094e-01 -2.72239001e-01 -2.50014249e-01  1.74752965e+00
  3.95863652e-02 -2.31159911e-01  2.60685652e-01  1.00000000e+00
  6.60957423e-01  7.11168727e-01  8.87755156e-01  9.13820557e-01
 -7.42284305e-06  7.42936770e-05  5.60100322e-02]"
228,0.625,player_2,[ 0.53175342 -0.4161368   1.70807052  1.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,0.13970607825602188,-0.8209722423791282,0.0052811995847140475,"[[ 0.13963604 -0.81845426  0.52319241]
 [-1.16052564 -0.41352022  1.74532118]
 [ 0.56370711  1.4813084   1.78941308]]",[0.56370711 1.4813084  1.78941308],"[ 7.00239224e-03  1.13593495e-01  1.10351178e-04 -2.33364104e-04
 -5.51789654e-03  1.23187404e-01  1.59229816e-03 -9.73303739e-05
  9.82395877e-02  1.39706078e-01 -8.20972242e-01  5.28119958e-03
 -1.25736982e-01 -5.40516526e-02  8.54836226e-01  0.00000000e+00
  6.14465345e-02  5.02386946e-02  5.25248944e-02  4.87702550e-02
 -7.00394670e-05  2.51797828e-03  5.17911214e-01]"
229,0.1,player_2,[-0.0698007  -0.07797728 -2.51741314  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,0.5930024051232982,-1.9608181844198553,0.9482830201014707,"[[ 0.59302949 -1.96075843  0.98084722]
 [ 1.84940763 -0.07491086  0.05093963]
 [-1.77944322  1.66488941  1.47532838]]",[-1.77944322  1.66488941  1.47532838],"[ 7.66924223e-02 -3.75968213e-02  2.62335420e+00  1.16779456e-02
 -1.39145508e-03  1.31317889e-01 -1.71391421e-03 -9.33664565e-03
 -6.42326191e-01  5.93002405e-01 -1.96081818e+00  9.48283020e-01
 -1.44443333e-01 -6.00841790e-02  2.76388884e+00  0.00000000e+00
  7.22661819e-02  5.14606944e-02  2.05815812e-01  2.06630489e-01
  2.70887096e-05  5.97516244e-05  3.25641990e-02]"
230,0.06666666666666667,player_2,[-0.0433842  -0.24337508 -2.88807583  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,1.2058570486817684,-0.8954510765963601,0.08367442613874755,"[[ 1.20585783 -0.89544884  0.10127406]
 [-1.99047572 -0.01774985  0.02340752]
 [-1.59466026  1.45375565  1.66772723]]",[-1.59466026  1.45375565  1.66772723],"[ 5.10551171e-02  9.05023739e-02  1.40465939e+00  6.80291532e-03
 -7.94482025e-04  6.90490251e-02 -4.67224527e-04 -3.79156791e-03
 -5.44257334e-01  1.20585705e+00 -8.95451077e-01  8.36744261e-02
 -8.80729929e-02  2.01540157e-01  1.61596036e+00  0.00000000e+00
  5.20764292e-02  5.18781273e-02  5.89499306e-02  8.68061136e-02
  7.77921730e-07  2.23307018e-06  1.75996368e-02]"
231,1.1416666666666666,player_2,[-0.01097586 -0.04336278 -0.63752294  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-0.043347261282320595,0.46880248563074334,0.2339660637740777,"[[-0.0313819   0.47748693  0.1593745 ]
 [-0.35305044 -0.8517006   0.87622176]
 [-1.04175982 -1.50123011  1.28013917]]",[-1.04175982 -1.50123011  1.28013917],"[ 0.04262506 -0.08032925  1.11994407  0.00510709  0.00295324 -0.7342096
 -0.01768412 -0.04561749 -0.59920986 -0.04334726  0.46880249  0.23396606
 -0.07759578 -0.05011721  1.16774189  1.          0.63652638  0.6413196
  0.67978703  0.68347612  0.01196536  0.00868445 -0.07459157]"
232,0.5,player_2,[-0.108597   -0.00732383 -0.09528073  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-0.2531104847664918,0.7604528414646681,0.8579415980337057,"[[-0.25421408  0.77020664  0.88086244]
 [ 0.00748039 -0.54319116  0.07061223]
 [-0.10986695 -1.23361762  1.12699327]]",[-0.10986695 -1.23361762  1.12699327],"[-1.13259906e+00 -9.33035958e-01 -2.07066381e+00  2.72413431e-03
 -2.38623414e-02 -9.08553374e-01  2.09179466e-02 -2.41078019e-02
  3.91633670e-01 -2.53110485e-01  7.60452841e-01  8.57941598e-01
 -9.21008587e-02  1.42470151e-02 -1.42884970e-01  1.00000000e+00
  7.11502831e-01  7.28368494e-01  9.07798465e-01  9.92489342e-01
 -1.10359099e-03  9.75380187e-03  2.29208467e-02]"
233,1.85,player_2,[-0.0917251  -0.92094088  0.42437801  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,1.1446763749900721,1.174608163542145,1.7783202424521687,"[[ 1.25600153  1.30522419  1.85259463]
 [-1.77474433 -1.02385386  0.49226499]
 [-0.87505438  1.67540632  1.29155753]]",[-0.87505438  1.67540632  1.29155753],"[ 1.72159268e-01 -2.74375038e-02 -4.70104316e-01  1.30179939e-03
  2.29917965e-02 -7.81152656e-01  3.69838380e-03 -1.18793095e-01
 -1.65102538e-01  1.14467637e+00  1.17460816e+00  1.77832024e+00
 -1.14351384e-01 -7.78133988e-01  7.24908471e-01  0.00000000e+00
  1.68697890e-01  7.07267703e-02  2.81095742e-01  2.43176741e-01
  1.11325151e-01  1.30616030e-01  7.42743869e-02]"
234,0.13333333333333333,player_2,[ 0.32462344  0.8227976  -1.20683777  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,1.9461477573267423,-1.108817821135989,0.008425506658978453,"[[ 1.946127   -1.10882973  0.07786731]
 [ 1.88129659  0.01381016  0.91298796]
 [ 0.78061291 -0.08325585  0.48164408]]",[ 0.78061291 -0.08325585  0.48164408],"[-8.95521364e-02 -6.05765953e-02  5.81362337e-04  4.37453306e-03
  2.91936540e-03  1.63600822e-01 -7.43859887e-04  9.69835820e-04
  3.26057207e-02  1.94614776e+00 -1.10881782e+00  8.42550666e-03
  2.10626543e-01  3.78907681e-01  1.69928122e+00  0.00000000e+00
  4.94081192e-02  9.24129376e-02  1.20026594e-01  1.20942028e-01
 -2.07603445e-05 -1.19115425e-05  6.94418015e-02]"
235,0.5,player_2,[-0.01003025 -0.14453512 -0.6909849   0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-1.98763754087992,-0.8467261044377404,0.6153089457796075,"[[-1.98347313 -0.85716807  0.67419369]
 [ 0.79040634 -1.59376406  1.94041849]
 [ 1.44105862 -1.04725458  1.10434203]]",[ 1.44105862 -1.04725458  1.10434203],"[-7.27363066e-02 -4.74817118e-02  6.78160488e-01  5.44742896e-03
  1.17931802e-02 -6.78384156e-01 -1.11045129e-02 -1.33990335e-04
 -4.59434807e-01 -1.98763754e+00 -8.46726104e-01  6.15308946e-01
  1.59230083e-03 -1.05753645e-01  5.02461791e-01  0.00000000e+00
  9.65607168e-02  1.02766293e-01  6.36622283e-02  5.10055532e-02
  4.16440704e-03 -1.04419635e-02  5.88847489e-02]"
236,0.31666666666666665,player_2,[-0.02641251  0.05088467  1.09649301  1.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,0.9098768648828185,1.8621958859810108,1.8689572694170518,"[[ 0.91297742  1.86646595  1.94712606]
 [ 1.65547861 -1.30303206  0.42263022]
 [-0.35291018  0.85857278  1.69843664]]",[-0.35291018  0.85857278  1.69843664],"[ 4.60941043e-01 -1.82510581e-02  2.56878077e+00  2.39543051e-02
  5.84436183e-04 -7.77510129e-01  3.71232152e-03 -4.77116696e-02
 -5.04038315e-01  9.09876865e-01  1.86219589e+00  1.86895727e+00
 -7.63090327e-03  9.95707512e-03  9.76785779e-01  1.00000000e+00
  6.51130779e-01  6.50384013e-01  9.10100657e-01  9.00120892e-01
  3.10055264e-03  4.27006331e-03  7.81687907e-02]"
237,0.65,player_2,[ 0.00960877 -0.17709388 -0.51045215  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,0.49806145946472563,1.1524939365294142,1.2918790850185293,"[[ 0.50382625  1.18004095  1.36155295]
 [-1.76609189 -0.71779803  0.19475053]
 [ 0.78508117 -1.7654332   1.77634992]]",[ 0.78508117 -1.7654332   1.77634992],"[-0.10643211  0.17741815 -1.73657591  0.00757265 -0.01327955 -1.05505883
  0.03591461 -0.06639827  0.24999267  0.49806146  1.15249394  1.29187909
  0.49593517  0.84694457 -0.8848927   0.          0.08010417  0.19474176
  0.16601629  0.17736131  0.00576479  0.02754701  0.06967387]"
238,0.14166666666666666,player_2,[ 0.15111199 -0.25798887  1.48437977  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-0.6864903932835182,1.9765517192003443,0.4250468062430082,"[[-0.68628258  1.97688622  0.42954435]
 [-1.24824429 -0.61815132  1.9793765 ]
 [ 0.47321567 -1.18850781  0.08700488]]",[ 0.47321567 -1.18850781  0.08700488],"[ 5.25136539e-01 -1.03042582e-01 -3.13646028e+00  4.32663659e-03
  1.32105445e-02 -2.28225453e-01 -7.19075706e-03 -6.45510309e-03
  4.37491032e-01 -6.86490393e-01  1.97655172e+00  4.25046806e-01
 -4.70693260e-01 -4.97911692e-01 -2.58066273e+00  0.00000000e+00
  1.55181852e-01  5.76192766e-02  3.48411142e-01  3.48563724e-01
  2.07817056e-04  3.34498972e-04  4.49754589e-03]"
239,1.8833333333333333,player_2,[ 0.11897881 -0.21485992  0.53804564  1.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,0.025367733764818226,0.016489507808501037,1.5695560457004432,"[[ 0.12406899  0.15779197  1.75665386]
 [-1.01321629 -1.08397838  1.81111387]
 [ 0.37136214  1.41502499  1.90559916]]",[0.37136214 1.41502499 1.90559916],"[ 6.35688066e-02  3.46993999e-02  6.90765508e-01  4.48000913e-03
 -3.61014496e-03 -6.77950719e-01 -1.36759248e-03 -1.28380815e-01
 -4.06836400e-01  2.53677338e-02  1.64895078e-02  1.56955605e+00
  3.16622332e-02  4.88035321e-01  1.65290928e+00  0.00000000e+00
  5.12490010e-02  8.38264171e-02  2.37751666e-01  2.93841895e-01
  9.87012549e-02  1.41302465e-01  1.87097815e-01]"
240,0.625,player_2,[-0.09150964 -0.13066983 -0.3939741   0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-1.4205433333003603,-0.9346035002776631,1.7519212575266634,"[[-1.41317005 -0.91331485  1.85346802]
 [-0.51529593 -0.19843139  1.09948107]
 [ 1.27020661 -1.09144594  1.68815816]]",[ 1.27020661 -1.09144594  1.68815816],"[ 5.45399751e-01  1.76493113e-02 -5.99103534e-01  3.47075077e-03
  1.38761737e-02 -6.14016069e-01  1.62216872e-03 -7.14861700e-02
 -2.81364850e-02 -1.42054333e+00 -9.34603500e-01  1.75192126e+00
  1.53558612e-01 -2.27008164e-02 -4.70730752e-01  0.00000000e+00
  8.83387454e-02  5.40960465e-02  8.62538596e-02  1.25631390e-01
  7.37328394e-03  2.12886539e-02  1.01546760e-01]"
241,0.25833333333333336,player_2,[ 0.20109499  0.21427414 -1.50418437  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-1.0217319177336681,-0.7970402108576861,0.6149130255284474,"[[-1.02090558 -0.79399794  0.6079913 ]
 [ 1.2064072  -0.91299149  0.28152611]
 [-0.62423816  1.79741002  0.49510028]]",[-0.62423816  1.79741002  0.49510028],"[ 6.30026069e-02 -3.42222410e-02 -1.98400966e+00  6.16944206e-03
 -2.45934058e-03 -3.69806504e-01  1.43934034e-03 -2.19137563e-02
 -4.33433606e-01 -1.02173192e+00 -7.97040211e-01  6.14913026e-01
  6.97866455e-02  2.66949594e-01 -1.39917982e+00  0.00000000e+00
  4.80146342e-02  7.61416402e-02  1.22291763e-01  1.62748098e-01
  8.26334782e-04  3.04227452e-03 -6.92172296e-03]"
242,0.6083333333333333,player_2,[-0.07098538  0.00767667 -1.12098837  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-1.1155940691043578,0.18806274255468092,0.44018022401517826,"[[-1.11381369  0.19149737  0.41036376]
 [ 0.97301222 -1.2424307   1.82270289]
 [ 1.83593077 -0.65281412  1.58865758]]",[ 1.83593077 -0.65281412  1.58865758],"[ 0.20806038  0.2373912  -1.52549371  0.00486618  0.00211763 -0.98588775
  0.00640053 -0.01972496  0.00495082 -1.11559407  0.18806274  0.44018022
 -0.26252696 -0.50886238 -0.51079768  0.          0.12514747  0.0541016
  0.21876251  0.18729944  0.00178038  0.00343463 -0.02981647]"
243,0.4583333333333333,player_2,[-0.01826166 -0.07506505 -1.0021919   0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,1.9417164376993794,0.3574952487211767,1.6691941809947697,"[[ 1.93891539  0.37104372  1.68273161]
 [-0.50914102  1.97337402  0.70273984]
 [ 0.65200968 -0.8754139   0.9372794 ]]",[ 0.65200968 -0.8754139   0.9372794 ],"[-0.00434477  0.26193345  0.37471748  0.01297649 -0.00401588 -0.62078651
  0.03033863 -0.05253491 -0.51689545  1.94171644  0.35749525  1.66919418
  0.11193096  0.27474469  0.87851101  0.          0.04933714  0.0634228
  0.25606981  0.27624325 -0.00280105  0.01354847  0.01353743]"
244,0.21666666666666667,player_2,[ 0.12722352 -0.10187106  0.8629179   0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-0.07901399246197065,0.26582793504942576,0.6993377620286312,"[[-0.07797434  0.26750167  0.69829225]
 [ 1.53630048 -0.09284106  1.45584698]
 [ 1.86990558 -0.09198601  0.19997132]]",[ 1.86990558 -0.09198601  0.19997132],"[-1.68378904e-01 -2.54768741e-02 -3.40684332e+00  8.26814864e-03
  5.29830975e-03 -4.57789159e-01  3.28842475e-04 -1.89273927e-02
 -2.11089423e-01 -7.90139925e-02  2.65827935e-01  6.99337762e-01
 -1.84204012e-01 -2.41410777e-01 -2.28909492e+00  0.00000000e+00
  6.58495881e-02  4.89786109e-02  2.20302152e-01  2.08509294e-01
  1.03965160e-03  1.67373272e-03 -1.04551612e-03]"
245,10.041666666666666,player_2,[-0.18897009  0.19315539 -1.76739395  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",False,True,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,0.49852469712084096,-0.3737563268911713,1.1981444801875967,"[[ 1.43142021  0.6597732   1.72755967]
 [-1.78994935 -0.37482374  0.67539481]
 [-0.8314864   1.09198334  0.48168655]]",[-0.8314864   1.09198334  0.48168655],"[ 6.86957706e-02  7.73430055e-02  5.83733816e-02 -2.24050116e-04
  1.29215911e-02 -6.93852074e-01 -1.58685291e-02 -1.02014400e-01
  5.57679660e-01  4.98524697e-01 -3.73756327e-01  1.19814448e+00
 -2.94767842e-02  1.46119893e-02  6.60473228e-01  0.00000000e+00
  8.75937016e-02  7.04234927e-02  1.10153457e-01  1.11037007e-01
  9.32895516e-01  1.03352953e+00  5.29415192e-01]"
246,0.5333333333333333,player_2,[ 0.11182749 -0.34044391  1.49811649  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-1.0460788220217725,-1.911317562271487,0.007544729507702408,"[[-1.04614352 -1.91014367  1.28131247]
 [ 0.13045609  0.95520544  0.59297596]
 [ 0.02338205 -0.60192334  0.66508045]]",[ 0.02338205 -0.60192334  0.66508045],"[-3.98957776e-02  2.75520303e-02 -6.06544773e-01 -9.61971442e-03
 -8.37576263e-03  4.94161482e-01 -4.22195760e-02  4.27812872e-02
 -4.75805692e+00 -1.04607882e+00 -1.91131756e+00  7.54472951e-03
 -1.44628659e-02  9.61875916e-02 -5.56948543e-01  0.00000000e+00
  4.91584617e-02  6.00012494e-02  5.44315390e-02  6.16239402e-02
 -6.46981810e-05  1.17389389e-03  1.27376774e+00]"
247,10.041666666666666,player_2,[0.23630801 0.04646344 2.8528018  0.1915096 ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",False,True,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-2.023452015466593,-1.018459263682902,0.6268823566314159,"[[-1.59677357 -0.64639518  1.0142535 ]
 [ 1.18073597  1.49091848  1.32584856]
 [-0.26724648 -0.53460574  1.12669994]]",[-0.26724648 -0.53460574  1.12669994],"[ 0.03353566 -0.01451262 -0.99326127  0.00408766  0.01436835 -1.06927427
  0.00793159 -0.04146413 -0.17330808 -2.02345202 -1.01845926  0.62688236
 -0.34543994 -0.51291668 -0.72053325  0.          0.12205223  0.04705044
  0.19065467  0.18262053  0.42667844  0.37206409  0.38737114]"
248,0.5833333333333334,player_2,[ 0.10259985 -0.12274241  1.01406479  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,0.8499066803064609,0.5990381755396424,0.8447398055008764,"[[ 0.85877991  0.61430763  0.83256361]
 [-0.15551373 -1.80311585  1.50875372]
 [-0.30906253  0.79206158  0.57541148]]",[-0.30906253  0.79206158  0.57541148],"[ 0.38840419  0.30744982 -1.50915901  0.00385863 -0.00880443 -0.97151057
  0.00807371 -0.05415543  0.20350985  0.84990668  0.59903818  0.84473981
 -0.10741442 -0.01761372 -0.69977558  0.          0.12017425  0.05840227
  0.20139066  0.2054448   0.00887323  0.01526945 -0.0121762 ]"
